Code,Indicator,Unit,Year,Australia,Canada,Australia minus Canada
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1981,80.022329,119.99386,-39.971531
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1982,83.943254,116.68011,-32.736856
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1983,87.531134,109.23511,-21.70397600000001
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1984,88.299091,106.07118,-17.772088999999994
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1985,95.187282,107.82718,-12.639898000000002
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1986,106.7488,111.76386,-5.015059999999991
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1987,112.51798,115.30672,-2.788740000000004
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1988,117.96723,121.32115,-3.3539200000000022
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1989,119.44379,128.72484,-9.281049999999993
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1990,120.97957,134.81505,-13.835480000000018
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1991,120.25435,141.1408,-20.88645000000001
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1992,117.73719,142.67771,-24.940519999999992
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1993,112.20759,144.75628,-32.54869000000001
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1994,112.91485,142.3366,-29.421750000000003
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1995,114.13477,141.88314,-27.748369999999994
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1996,115.89571,142.04463,-26.148920000000018
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1997,121.26252,145.11713,-23.854610000000008
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1998,126.53762,151.29999,-24.762370000000004
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,1999,131.83209,144.60273,-12.770640000000014
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2000,138.90255,143.94157,-5.039020000000022
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2001,139.23961,150.60194,-11.362330000000014
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2002,145.07657,154.75675,-9.680180000000007
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2003,152.66663,151.42296,1.2436700000000087
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2004,158.72624,153.74383,4.982409999999987
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2005,169.11192,149.68162,19.43029999999999
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2006,178.5357,154.15568,24.380020000000002
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2007,187.42186,161.85017,25.571690000000018
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2008,188.03829,167.43919,20.599099999999993
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2009,186.36336,183.23571,3.1276499999999885
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2010,177.93102,179.97957,-2.048550000000006
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2011,173.35453,179.4013,-6.046769999999981
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2012,175.47707,184.79489,-9.317820000000012
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2013,181.40027,190.32045,-8.920179999999988
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2014,186.80925,194.14416,-7.334910000000008
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2015,197.14672,209.29623,-12.14951000000002
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2016,198.89965,213.76639,-14.866739999999993
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2017,194.14656,213.59322,-19.44666000000001
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2018,193.82361,216.05081,-22.22720000000001
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2019,189.55361,221.16502,-31.611410000000006
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2020,191.75975,244.50115,-52.7414
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2021,181.42202,230.70209,-49.280069999999995
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2022,170.76257,215.18012,-44.41754999999998
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2023,168.95533,218.06456,-49.10923
PVD_LS,"Private debt, loans and debt securities (Percent of GDP)",Percent of GDP,2024,172.99436,218.09733,-45.10297
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,1995,4.27,2.52,1.7499999999999996
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,1996,6.15,5.04,1.1100000000000003
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,1997,4.93,6.11,-1.1800000000000006
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,1998,4.59,3.7,0.8899999999999997
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,1999,9.76,-0.96,10.719999999999999
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2000,4.77,1.64,3.13
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2001,5.59,4.31,1.2800000000000002
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2002,6.88,2.46,4.42
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2003,10.7,3.04,7.659999999999999
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2004,6.01,3.89,2.1199999999999997
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2005,10.19,3.48,6.709999999999999
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2006,14.87,4.82,10.049999999999999
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2007,8.94,2.11,6.83
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2008,5.1,2.94,2.1599999999999997
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2009,14.96,7.82,7.140000000000001
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2010,7.28,7.56,-0.27999999999999936
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2011,5.0,6.96,-1.96
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2012,5.69,7.79,-2.0999999999999996
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2013,5.55,3.11,2.44
PrivInexDIGDP,Private Inflows excluding Direct Investment (% of GDP) (Percent),Percent,2014,4.76,5.79,-1.0300000000000002
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,1995,16210.19,15175.23,1034.960000000001
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,1996,26130.53,31588.73,-5458.200000000001
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,1997,20970.21,39755.66,-18785.450000000004
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,1998,17438.41,23377.89,-5939.48
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,1999,40123.07,-6441.74,46564.81
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2000,18948.53,12139.96,6808.57
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2001,21025.43,31555.54,-10530.11
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2002,29128.65,18527.72,10600.93
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2003,57509.2,27000.98,30508.219999999998
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2004,39390.67,39651.04,-260.3700000000026
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2005,74826.36,40537.98,34288.38
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2006,116202.59,63199.61,53002.979999999996
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2007,84654.26,30688.57,53965.689999999995
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2008,52824.93,45410.97,7413.959999999999
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2009,146888.79,107163.67,39725.12000000001
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2010,90663.83,121968.68,-31304.84999999999
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2011,75042.73,124543.94,-49501.21000000001
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2012,88449.59,142696.05,-54246.45999999999
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2013,83080.94,57211.7,25869.240000000005
PrivInexDI,Private Inflows excluding Direct Investment (Millions of US Dollars),Millions of US Dollars,2014,68690.02,103383.95,-34693.92999999999
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1980,2.9,2.2,0.6999999999999997
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1981,4.1,3.5,0.5999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1982,0.1,-3.2,3.3000000000000003
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1983,-0.5,2.6,-3.1
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1984,6.3,5.9,0.39999999999999947
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1985,5.5,4.7,0.7999999999999998
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1986,2.4,2.1,0.2999999999999998
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1987,4.9,4.1,0.8000000000000007
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1988,4.3,4.4,-0.10000000000000053
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1989,4.6,2.3,2.3
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1990,1.5,0.2,1.3
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1991,-1.0,-2.1,1.1
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1992,2.6,0.9,1.7000000000000002
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1993,3.9,2.7,1.1999999999999997
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1994,4.9,4.5,0.40000000000000036
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1995,3.0,2.7,0.2999999999999998
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1996,4.0,1.7,2.3
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1997,4.7,4.3,0.40000000000000036
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1998,4.7,3.9,0.8000000000000003
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,1999,4.4,5.1,-0.6999999999999993
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2000,3.1,5.1,-1.9999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2001,2.6,1.9,0.7000000000000002
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2002,4.1,3.0,1.0999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2003,3.0,1.8,1.2
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2004,4.1,3.1,0.9999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2005,3.0,3.2,-0.20000000000000018
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2006,2.6,2.6,0.0
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2007,4.4,2.0,2.4000000000000004
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2008,2.7,1.0,1.7000000000000002
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2009,2.0,-2.9,4.9
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2010,2.4,3.1,-0.7000000000000002
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2011,2.8,3.1,-0.30000000000000027
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2012,3.9,1.8,2.0999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2013,2.2,2.3,-0.09999999999999964
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2014,2.6,2.9,-0.2999999999999998
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2015,2.3,0.6,1.6999999999999997
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2016,2.7,1.0,1.7000000000000002
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2017,2.4,3.0,-0.6000000000000001
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2018,2.8,2.7,0.09999999999999964
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2019,2.0,1.9,0.10000000000000009
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2020,-2.0,-5.0,3.0
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2021,5.4,6.0,-0.5999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2022,4.2,4.7,-0.5
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2023,2.1,2.0,0.10000000000000009
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2024,1.0,2.0,-1.0
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2025,2.0,1.7,0.30000000000000004
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2026,2.0,1.5,0.5
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2027,1.7,1.9,-0.19999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2028,1.9,1.7,0.19999999999999996
NGDP_RPCH,Real GDP growth (Annual percent change),Annual percent change,2029,2.1,1.7,0.40000000000000013
